test type,initial bit length,eve_ratio,sample_ratio,channel_noise,detection_noise,qber,outcome,final key length,bm_success_count,execution_time
Eve ratio,100,0,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0,0.1,0,0,0.0,Success,7,46,0.00021529197692871094
Eve ratio,100,0,0.1,0,0,0.0,Success,6,49,0.00015783309936523438
Eve ratio,100,0,0.1,0,0,0.0,Success,3,45,0.00029158592224121094
Eve ratio,100,0,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0,0.1,0,0,0.0,Success,1,49,0.00022292137145996094
Eve ratio,100,0,0.1,0,0,0.0,Success,2,48,0.0001590251922607422
Eve ratio,100,0,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,42,0.00015783309936523438
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,61,0.0004134178161621094
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,52,0.00019884109497070312
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,50,0.00016021728515625
Eve ratio,100,0.1,0.1,0,0,0.0,Success,8,56,0.00015735626220703125
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,58,0.00014734268188476562
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,49,0.0001533031463623047
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,51,0.00014019012451171875
Eve ratio,100,0.1,0.1,0,0,0.0,Success,1,51,0.00014543533325195312
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,49,0.0002071857452392578
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,49,0.0001544952392578125
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,52,0.0014748573303222656
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,57,0.00016307830810546875
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,54,0.0001704692840576172
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,47,0.00023365020751953125
Eve ratio,100,0.1,0.1,0,0,0.0,Success,11,61,0.00033664703369140625
Eve ratio,100,0.1,0.1,0,0,0.0,Success,8,60,0.0002205371856689453
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,10,55,0.00017595291137695312
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,53,0.00019860267639160156
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,61,0.00016736984252929688
Eve ratio,100,0.1,0.1,0,0,0.0,Success,8,55,0.0002956390380859375
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,60,0.0001442432403564453
Eve ratio,100,0.1,0.1,0,0,0.0,Success,11,55,0.00022983551025390625
Eve ratio,100,0.1,0.1,0,0,0.0,Success,3,51,0.00015616416931152344
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,52,0.0001590251922607422
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,48,0.00015211105346679688
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,52,0.0001888275146484375
Eve ratio,100,0.1,0.1,0,0,0.0,Success,12,58,0.00024318695068359375
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,52,0.0002541542053222656
Eve ratio,100,0.1,0.1,0,0,0.0,Success,14,59,0.00017118453979492188
Eve ratio,100,0.1,0.1,0,0,0.0,Success,9,54,0.0001678466796875
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,53,0.00032901763916015625
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,1,43,0.0001537799835205078
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,3,51,0.00015044212341308594
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,53,0.00020456314086914062
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,52,0.00015163421630859375
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,54,0.00016164779663085938
Eve ratio,100,0.1,0.1,0,0,0.0,Success,1,56,0.0001506805419921875
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,55,0.0002155303955078125
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,57,0.00015616416931152344
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,12,54,0.00030803680419921875
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,49,0.00019598007202148438
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,53,0.00016736984252929688
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,57,0.00020742416381835938
Eve ratio,100,0.1,0.1,0,0,0.0,Success,1,53,0.0001475811004638672
Eve ratio,100,0.1,0.1,0,0,0.0,Success,3,48,0.0002281665802001953
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,1,50,0.00034046173095703125
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,50,0.00015306472778320312
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,50,0.0002586841583251953
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,59,0.00014972686767578125
Eve ratio,100,0.1,0.1,0,0,0.0,Success,3,51,0.00014781951904296875
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,51,0.00015854835510253906
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,55,0.0002205371856689453
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,52,0.0001761913299560547
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,56,0.00021028518676757812
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,53,0.00020933151245117188
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,49,0.0003230571746826172
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,48,0.00021600723266601562
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,51,0.000156402587890625
Eve ratio,100,0.1,0.1,0,0,0.0,Success,7,54,0.00015854835510253906
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,53,0.00014925003051757812
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,51,0.0004050731658935547
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,53,0.0002803802490234375
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,3,46,0.0001804828643798828
Eve ratio,100,0.1,0.1,0,0,0.0,Success,5,55,0.00019741058349609375
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,51,0.00016546249389648438
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,6,53,0.0001735687255859375
Eve ratio,100,0.1,0.1,0,0,0.0,Success,2,52,0.0001609325408935547
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,52,0.00019693374633789062
Eve ratio,100,0.1,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.1,0.1,0,0,0.0,Success,1,45,0.00020623207092285156
Eve ratio,100,0.1,0.1,0,0,0.0,Success,4,48,0.00015020370483398438
Eve ratio,100,0.1,0.1,0,0,0.0,Success,3,49,0.0004055500030517578
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,55,0.00020551681518554688
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,60,0.00025153160095214844
Eve ratio,100,0.2,0.1,0,0,0.0,Fail,8,53,0.00016069412231445312
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,45,0.00015997886657714844
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,58,0.0001423358917236328
Eve ratio,100,0.2,0.1,0,0,0.0,Success,9,49,0.00023436546325683594
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,50,0.0001385211944580078
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,52,0.00018858909606933594
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,56,0.00017142295837402344
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,46,0.00016069412231445312
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,51,0.00015473365783691406
Eve ratio,100,0.2,0.1,0,0,0.0,Success,9,56,0.00016617774963378906
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,48,0.00015544891357421875
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,54,0.00019407272338867188
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,50,0.00024628639221191406
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,45,0.00016760826110839844
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,43,0.0001735687255859375
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,51,0.0001900196075439453
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,43,0.00017023086547851562
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,59,0.0002295970916748047
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,48,0.00014495849609375
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,54,0.0004405975341796875
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,51,0.00019788742065429688
Eve ratio,100,0.2,0.1,0,0,0.0,Success,1,49,0.0001838207244873047
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,49,0.0001533031463623047
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,52,0.0001556873321533203
Eve ratio,100,0.2,0.1,0,0,0.0,Success,9,53,0.0001938343048095703
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,50,0.0002129077911376953
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,55,0.00023555755615234375
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,44,0.00015664100646972656
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,56,0.00014829635620117188
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,54,0.00018668174743652344
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,53,0.00016689300537109375
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,48,0.00014591217041015625
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,52,0.000156402587890625
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,51,0.00012826919555664062
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,48,0.00021529197692871094
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,54,0.00014495849609375
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,52,0.00019788742065429688
Eve ratio,100,0.2,0.1,0,0,0.0,Success,1,47,0.0001285076141357422
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,48,0.0002980232238769531
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,44,0.00022029876708984375
Eve ratio,100,0.2,0.1,0,0,0.0,Success,3,51,0.00015282630920410156
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,48,0.0002803802490234375
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,53,0.0003724098205566406
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,51,0.00028514862060546875
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,65,0.00020051002502441406
Eve ratio,100,0.2,0.1,0,0,0.0,Success,1,50,0.00018978118896484375
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,53,0.000148773193359375
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,1,40,0.0004074573516845703
Eve ratio,100,0.2,0.1,0,0,0.0,Success,11,55,0.00017952919006347656
Eve ratio,100,0.2,0.1,0,0,0.0,Success,5,47,0.00018262863159179688
Eve ratio,100,0.2,0.1,0,0,0.0,Success,8,60,0.00022101402282714844
Eve ratio,100,0.2,0.1,0,0,0.0,Success,9,52,0.00014352798461914062
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,14,56,0.00016498565673828125
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,6,48,0.0003752708435058594
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,51,0.00021338462829589844
Eve ratio,100,0.2,0.1,0,0,0.0,Success,4,50,0.0001842975616455078
Eve ratio,100,0.2,0.1,0,0,0.0,Success,1,46,0.0001461505889892578
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,59,0.00020837783813476562
Eve ratio,100,0.2,0.1,0,0,0.0,Success,3,54,0.00019621849060058594
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,60,0.00022482872009277344
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,52,0.00020432472229003906
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0,"Not enough security, fail",0,0,0
Eve ratio,100,0.2,0.1,0,0,0.0,Success,2,43,0.0001614093780517578
Eve ratio,100,0.2,0.1,0,0,0.0,Success,9,50,0.00018978118896484375
Eve ratio,100,0.2,0.1,0,0,0.0,Success,7,48,0.00019073486328125
Channel noise,100,0,0.15,0,0,0.0,Success,3,45,0.0001633167266845703
Channel noise,100,0,0.15,0,0,0.0,Success,2,50,0.00017952919006347656
Channel noise,100,0,0.15,0,0,0.0,Success,3,53,0.0001556873321533203
Channel noise,100,0,0.15,0,0,0.0,Success,3,49,0.00020051002502441406
Channel noise,100,0,0.15,0,0,0.0,Success,6,54,0.0001685619354248047
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,51,0.00016927719116210938
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,45,0.00021386146545410156
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,4,56,0.00018858909606933594
Channel noise,100,0,0.15,0,0,0.0,Success,3,48,0.00015592575073242188
Channel noise,100,0,0.15,0,0,0.0,Success,3,47,0.00015211105346679688
Channel noise,100,0,0.15,0,0,0.0,Success,2,46,0.0003914833068847656
Channel noise,100,0,0.15,0,0,0.0,Success,1,54,0.00014972686767578125
Channel noise,100,0,0.15,0,0,0.0,Success,1,51,0.00015878677368164062
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,4,49,0.00021219253540039062
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,2,48,0.00015473365783691406
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,13,57,0.00018024444580078125
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,9,55,0.0002002716064453125
Channel noise,100,0,0.15,0,0,0.0,Success,3,54,0.0001537799835205078
Channel noise,100,0,0.15,0,0,0.0,Success,9,64,0.00018072128295898438
Channel noise,100,0,0.15,0,0,0.0,Success,2,49,0.00025081634521484375
Channel noise,100,0,0.15,0,0,0.0,Success,2,49,0.0001583099365234375
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,49,0.00015306472778320312
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,5,49,0.00017023086547851562
Channel noise,100,0,0.15,0,0,0.0,Success,3,59,0.00015926361083984375
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,50,0.0001609325408935547
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,44,0.0001735687255859375
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,52,0.00015306472778320312
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,6,46,0.00019216537475585938
Channel noise,100,0,0.15,0,0,0.0,Success,3,60,0.00016427040100097656
Channel noise,100,0,0.15,0,0,0.0,Success,1,50,0.0001468658447265625
Channel noise,100,0,0.15,0,0,0.0,Success,2,50,0.00018310546875
Channel noise,100,0,0.15,0,0,0.0,Success,3,52,0.0001499652862548828
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,3,53,0.00015211105346679688
Channel noise,100,0,0.15,0,0,0.0,Success,1,54,0.0001475811004638672
Channel noise,100,0,0.15,0,0,0.0,Success,9,52,0.0002028942108154297
Channel noise,100,0,0.15,0,0,0.0,Success,4,51,0.00021576881408691406
Channel noise,100,0,0.15,0,0,0.0,Success,6,61,0.0001614093780517578
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,4,52,0.0002148151397705078
Channel noise,100,0,0.15,0,0,0.0,Success,3,57,0.00015735626220703125
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,6,56,0.0001926422119140625
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,4,52,0.00017786026000976562
Channel noise,100,0,0.15,0,0,0.0,Success,3,57,0.00015163421630859375
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,2,43,0.00018095970153808594
Channel noise,100,0,0.15,0,0,0.0,Success,11,53,0.00014972686767578125
Channel noise,100,0,0.15,0,0,0.0,Success,5,61,0.00018143653869628906
Channel noise,100,0,0.15,0,0,0.0,Success,4,57,0.0002574920654296875
Channel noise,100,0,0.15,0,0,0.0,Success,4,48,0.0001552104949951172
Channel noise,100,0,0.15,0,0,0.0,Success,13,58,0.0002579689025878906
Channel noise,100,0,0.15,0,0,0.0,Success,6,49,0.000247955322265625
Channel noise,100,0,0.15,0,0,0.0,Success,2,45,0.0001461505889892578
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,1,49,0.0001544952392578125
Channel noise,100,0,0.15,0,0,0.0,Success,4,58,0.0001690387725830078
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,2,50,0.00017786026000976562
Channel noise,100,0,0.15,0,0,0.0,Success,3,50,0.0001938343048095703
Channel noise,100,0,0.15,0,0,0.0,Success,9,51,0.00019788742065429688
Channel noise,100,0,0.15,0,0,0.0,Success,1,53,0.00014328956604003906
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,9,58,0.00026488304138183594
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,7,53,0.00016164779663085938
Channel noise,100,0,0.15,0,0,0.0,Success,6,53,0.0002129077911376953
Channel noise,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0,0,0.0,Success,9,52,0.00016498565673828125
Channel noise,100,0,0.15,0,0,0.0,Success,4,47,0.0001766681671142578
Channel noise,100,0,0.15,0,0,0.0,Success,8,51,0.00015354156494140625
Channel noise,100,0,0.15,0,0,0.0,Success,1,52,0.0001499652862548828
Channel noise,100,0,0.15,0,0,0.0,Success,3,46,0.00015091896057128906
Channel noise,100,0,0.15,0,0,0.0,Success,7,57,0.0001595020294189453
Channel noise,100,0,0.15,0.05,0,0,"Not enough security, fail",0,0,0
Channel noise,100,0,0.15,0.05,0,0.0,Success,3,50,0.0001811981201171875
Channel noise,100,0,0.15,0.05,0,0.0,Success,7,56,0.001190185546875
Channel noise,100,0,0.15,0.05,0,0.0,Success,4,47,0.00020503997802734375
Channel noise,100,0,0.15,0.05,0,0.0,Success,2,52,0.00016570091247558594
Channel noise,100,0,0.15,0.05,0,0.0,Success,2,49,0.00016021728515625
Channel noise,100,0,0.15,0.05,0,0.0,Success,3,49,0.00015497207641601562
Channel noise,100,0,0.15,0.05,0,0.0,Success,5,55,0.00016021728515625
Channel noise,100,0,0.15,0.05,0,0.0,Success,3,47,0.00021409988403320312
